id_venta,fecha,id_concesionario,modelo,categoria_vehiculo,metodo_pago,unidades,precio_unitario,costo_unitario,descuento,monto_venta
3221,2025-04-02,3,F-150,Pickup,Contado,1,904300.0,747700.0,27130.0,877170.0
3222,2025-04-03,9,Explorer,SUV,Leasing,1,1018800.0,879000.0,122260.0,896540.0
3223,2025-04-03,6,F-150,Pickup,Financiamiento,1,998400.0,720800.0,79870.0,918530.0
3224,2025-04-04,20,Explorer,SUV,Contado,5,1007400.0,848500.0,0.0,5037000.0
3225,2025-04-04,19,Focus,Sedán,Financiamiento,1,369700.0,329200.0,0.0,369700.0
3226,2025-04-04,6,F-150,Pickup,Leasing,2,961200.0,771700.0,0.0,1922400.0
3227,2025-04-04,12,F-150,Pickup,Financiamiento,5,882100.0,754700.0,88210.0,4322290.0
3228,2025-04-05,14,F-150,Pickup,Contado,1,922900.0,779100.0,0.0,922900.0
3229,2025-04-05,9,Focus,Sedán,Contado,5,376700.0,342600.0,150680.0,1732820.0
3230,2025-04-05,1,Focus,Sedán,Financiamiento,1,414100.0,339500.0,12420.0,401680.0
3231,2025-04-05,7,Bronco,SUV,Contado,1,912400.0,710700.0,91240.0,821160.0
3232,2025-04-05,12,Explorer,SUV,Financiamiento,2,1135500.0,810900.0,227100.0,2043900.0
3233,2025-04-05,14,Explorer,SUV,Financiamiento,1,1029200.0,858000.0,51460.0,977740.0
3234,2025-04-06,13,Explorer,SUV,Financiamiento,1,1070900.0,815900.0,107090.0,963810.0
3235,2025-04-06,14,Focus,Sedán,Financiamiento,4,383300.0,316700.0,0.0,1533200.0
3236,2025-04-06,9,Explorer,SUV,Contado,5,1081600.0,874100.0,0.0,5408000.0
3237,2025-04-06,2,Bronco,SUV,Financiamiento,1,896800.0,692500.0,0.0,896800.0
3238,2025-04-06,6,F-150,Pickup,Financiamiento,3,913500.0,757700.0,54810.0,2685690.0
3239,2025-04-06,17,Explorer,SUV,Contado,2,1097700.0,836800.0,43910.0,2151490.0
3240,2025-04-07,16,F-150,Pickup,Financiamiento,1,995300.0,794000.0,29860.0,965440.0
3241,2025-04-07,13,Fiesta,Sedán,Financiamiento,2,343900.0,253300.0,0.0,687800.0
3242,2025-04-07,19,Fiesta,Sedán,Financiamiento,1,301000.0,249100.0,0.0,301000.0
3243,2025-04-07,5,F-150,Pickup,Financiamiento,1,1009000.0,765300.0,0.0,1009000.0
3244,2025-04-07,10,Mustang,Deportivo,Financiamiento,2,1277800.0,1026700.0,0.0,2555600.0
3245,2025-04-07,16,Focus,Sedán,Financiamiento,3,436900.0,329400.0,0.0,1310700.0
3246,2025-04-07,9,Mustang,Deportivo,Leasing,4,1152300.0,959900.0,460920.0,4148280.0
3247,2025-04-07,13,Focus,Sedán,Financiamiento,1,422200.0,326500.0,42220.0,379980.0
3248,2025-04-07,15,Fiesta,Sedán,Contado,3,335500.0,245500.0,20130.0,986370.0
3249,2025-04-07,13,Fiesta,Sedán,Financiamiento,2,342500.0,261300.0,13700.0,671300.0
3250,2025-04-07,5,Bronco,SUV,Contado,3,836600.0,704500.0,125490.0,2384310.0
3251,2025-04-07,15,Bronco,SUV,Financiamiento,1,944900.0,699500.0,0.0,944900.0
3252,2025-04-07,1,Mustang,Deportivo,Financiamiento,1,1292600.0,1036800.0,129260.0,1163340.0
3253,2025-04-08,1,F-150,Pickup,Financiamiento,2,934600.0,728400.0,93460.0,1775740.0
3254,2025-04-08,5,Bronco,SUV,Leasing,1,881600.0,740100.0,0.0,881600.0
3255,2025-04-08,7,F-150,Pickup,Contado,3,985300.0,748500.0,0.0,2955900.0
3256,2025-04-08,14,Explorer,SUV,Financiamiento,4,1032200.0,836700.0,0.0,4128800.0
3257,2025-04-08,9,Fiesta,Sedán,Financiamiento,1,300000.0,230500.0,0.0,300000.0
3258,2025-04-09,3,Explorer,SUV,Financiamiento,1,974800.0,857200.0,97480.0,877320.0
3259,2025-04-09,18,Mustang,Deportivo,Leasing,4,1345600.0,965300.0,269120.0,5113280.0
3260,2025-04-09,7,Fiesta,Sedán,Financiamiento,1,322600.0,249400.0,0.0,322600.0
3261,2025-04-09,2,Fiesta,Sedán,Financiamiento,2,329400.0,253400.0,65880.0,592920.0
3262,2025-04-09,20,Fiesta,Sedán,Leasing,1,321000.0,261000.0,6420.0,314580.0
3263,2025-04-10,18,Explorer,SUV,Contado,1,978700.0,869700.0,0.0,978700.0
3264,2025-04-10,14,Explorer,SUV,Leasing,1,1045300.0,851100.0,83620.0,961680.0
3265,2025-04-10,13,Fiesta,Sedán,Financiamiento,1,282800.0,244700.0,14140.0,268660.0
3266,2025-04-10,20,Mustang,Deportivo,Financiamiento,1,1188400.0,1021900.0,142610.0,1045790.0
3267,2025-04-10,16,Fiesta,Sedán,Contado,1,316800.0,258000.0,38020.0,278780.0
3268,2025-04-10,20,Focus,Sedán,Financiamiento,2,430900.0,319900.0,17240.0,844560.0
3269,2025-04-10,15,Explorer,SUV,Contado,1,1082400.0,828700.0,0.0,1082400.0
3270,2025-04-10,3,Bronco,SUV,Contado,2,867000.0,676000.0,173400.0,1560600.0
3271,2025-04-11,1,Fiesta,Sedán,Financiamiento,1,302600.0,245200.0,0.0,302600.0
3272,2025-04-11,1,Explorer,SUV,Contado,5,1030500.0,815600.0,154580.0,4997920.0
3273,2025-04-11,9,Bronco,SUV,Financiamiento,1,911800.0,707500.0,0.0,911800.0
3274,2025-04-11,4,Fiesta,Sedán,Financiamiento,1,312100.0,255600.0,6240.0,305860.0
3275,2025-04-12,1,Fiesta,Sedán,Financiamiento,2,341900.0,242300.0,0.0,683800.0
3276,2025-04-12,10,F-150,Pickup,Financiamiento,3,949100.0,807300.0,0.0,2847300.0
3277,2025-04-12,5,Focus,Sedán,Leasing,4,392200.0,348400.0,0.0,1568800.0
3278,2025-04-12,2,Explorer,SUV,Contado,1,992500.0,871000.0,99250.0,893250.0
3279,2025-04-13,13,Fiesta,Sedán,Financiamiento,4,321500.0,251800.0,102880.0,1183120.0
3280,2025-04-13,17,Bronco,SUV,Financiamiento,1,874100.0,689000.0,17480.0,856620.0
3281,2025-04-14,15,Focus,Sedán,Financiamiento,1,400100.0,315300.0,0.0,400100.0
3282,2025-04-14,6,Focus,Sedán,Leasing,3,401900.0,338400.0,120570.0,1085130.0
3283,2025-04-14,16,F-150,Pickup,Financiamiento,4,989500.0,746900.0,0.0,3958000.0
3284,2025-04-14,11,Mustang,Deportivo,Contado,2,1381100.0,1053400.0,331460.0,2430740.0
3285,2025-04-14,8,F-150,Pickup,Financiamiento,1,915300.0,768500.0,27460.0,887840.0
3286,2025-04-14,4,F-150,Pickup,Contado,4,897700.0,802700.0,0.0,3590800.0
3287,2025-04-14,20,Explorer,SUV,Contado,4,1053000.0,805900.0,421200.0,3790800.0
3288,2025-04-15,10,Mustang,Deportivo,Financiamiento,2,1189500.0,957900.0,0.0,2379000.0
3289,2025-04-15,2,F-150,Pickup,Financiamiento,1,919900.0,729800.0,0.0,919900.0
3290,2025-04-15,16,Bronco,SUV,Financiamiento,1,887100.0,694300.0,0.0,887100.0
3291,2025-04-15,2,Bronco,SUV,Financiamiento,2,799100.0,729200.0,0.0,1598200.0
3292,2025-04-15,16,Focus,Sedán,Leasing,1,404000.0,343600.0,0.0,404000.0
3293,2025-04-15,15,F-150,Pickup,Leasing,1,931100.0,791900.0,74490.0,856610.0
3294,2025-04-16,8,Explorer,SUV,Financiamiento,2,1069700.0,837600.0,106970.0,2032430.0
3295,2025-04-16,13,F-150,Pickup,Financiamiento,1,997300.0,750900.0,29920.0,967380.0
3296,2025-04-16,12,Focus,Sedán,Financiamiento,5,375100.0,343000.0,225060.0,1650440.0
3297,2025-04-16,4,Fiesta,Sedán,Contado,4,324800.0,251100.0,155900.0,1143300.0
3298,2025-04-17,12,Focus,Sedán,Contado,5,392700.0,340000.0,98180.0,1865320.0
3299,2025-04-17,19,Focus,Sedán,Financiamiento,3,381500.0,338600.0,34340.0,1110160.0
3300,2025-04-17,15,Mustang,Deportivo,Contado,2,1234600.0,998200.0,74080.0,2395120.0
3301,2025-04-17,10,F-150,Pickup,Financiamiento,4,911500.0,756300.0,0.0,3646000.0
3302,2025-04-17,7,Explorer,SUV,Leasing,4,1090700.0,829200.0,523540.0,3839260.0
3303,2025-04-17,7,Mustang,Deportivo,Contado,1,1242900.0,975500.0,0.0,1242900.0
3304,2025-04-18,10,F-150,Pickup,Contado,4,891600.0,732700.0,106990.0,3459410.0
3305,2025-04-18,16,Bronco,SUV,Contado,1,912000.0,688100.0,91200.0,820800.0
3306,2025-04-18,18,Mustang,Deportivo,Financiamiento,3,1382300.0,937800.0,124410.0,4022490.0
3307,2025-04-19,9,Focus,Sedán,Contado,2,418200.0,307300.0,0.0,836400.0
3308,2025-04-19,6,Fiesta,Sedán,Financiamiento,1,357000.0,233900.0,28560.0,328440.0
3309,2025-04-19,7,Focus,Sedán,Leasing,1,423600.0,341800.0,42360.0,381240.0
3310,2025-04-19,17,Mustang,Deportivo,Financiamiento,1,1338700.0,993500.0,0.0,1338700.0
3311,2025-04-19,13,Focus,Sedán,Financiamiento,1,435000.0,335600.0,0.0,435000.0
3312,2025-04-19,11,Bronco,SUV,Leasing,1,843100.0,730600.0,0.0,843100.0
3313,2025-04-19,18,F-150,Pickup,Leasing,1,843300.0,765700.0,25300.0,818000.0
3314,2025-04-20,3,Fiesta,Sedán,Contado,4,319300.0,251100.0,0.0,1277200.0
3315,2025-04-20,10,Focus,Sedán,Financiamiento,5,446500.0,327100.0,0.0,2232500.0
3316,2025-04-20,14,Focus,Sedán,Contado,2,432300.0,325100.0,0.0,864600.0
3317,2025-04-20,5,Explorer,SUV,Financiamiento,5,1007200.0,854200.0,251800.0,4784200.0
3318,2025-04-21,19,Explorer,SUV,Financiamiento,2,999100.0,831200.0,199820.0,1798380.0
3319,2025-04-21,8,Fiesta,Sedán,Contado,1,323600.0,247500.0,16180.0,307420.0
3320,2025-04-21,11,Mustang,Deportivo,Contado,2,1192300.0,976200.0,0.0,2384600.0
3321,2025-04-21,13,Fiesta,Sedán,Contado,2,347100.0,235100.0,20830.0,673370.0
3322,2025-04-22,10,Focus,Sedán,Contado,1,431200.0,345400.0,0.0,431200.0
3323,2025-04-22,17,Focus,Sedán,Leasing,5,414400.0,324100.0,103600.0,1968400.0
3324,2025-04-22,2,Focus,Sedán,Leasing,1,415800.0,326100.0,33260.0,382540.0
3325,2025-04-22,11,Focus,Sedán,Contado,1,445000.0,328900.0,13350.0,431650.0
3326,2025-04-22,14,Focus,Sedán,Financiamiento,4,410200.0,307900.0,82040.0,1558760.0
3327,2025-04-22,8,Fiesta,Sedán,Contado,1,289800.0,251200.0,0.0,289800.0
3328,2025-04-23,9,Explorer,SUV,Contado,4,1096600.0,817300.0,526370.0,3860030.0
3329,2025-04-23,12,Explorer,SUV,Financiamiento,1,1023500.0,783400.0,102350.0,921150.0
3330,2025-04-23,3,F-150,Pickup,Financiamiento,1,898000.0,720800.0,71840.0,826160.0
3331,2025-04-23,17,Focus,Sedán,Financiamiento,1,412500.0,340600.0,12380.0,400120.0
3332,2025-04-23,18,Fiesta,Sedán,Contado,3,312600.0,249600.0,112540.0,825260.0
3333,2025-04-23,3,Bronco,SUV,Financiamiento,2,814500.0,699400.0,81450.0,1547550.0
3334,2025-04-23,7,Fiesta,Sedán,Financiamiento,1,324100.0,251300.0,38890.0,285210.0
3335,2025-04-24,8,F-150,Pickup,Contado,4,938000.0,762900.0,0.0,3752000.0
3336,2025-04-24,8,Mustang,Deportivo,Financiamiento,1,1213800.0,983700.0,97100.0,1116700.0
3337,2025-04-24,9,Mustang,Deportivo,Leasing,5,1242700.0,941800.0,497080.0,5716420.0
3338,2025-04-24,1,Fiesta,Sedán,Financiamiento,1,344200.0,255400.0,6880.0,337320.0
3339,2025-04-24,5,Focus,Sedán,Financiamiento,1,405500.0,323100.0,32440.0,373060.0
3340,2025-04-25,4,Focus,Sedán,Contado,1,405500.0,335600.0,0.0,405500.0
3341,2025-04-25,8,Bronco,SUV,Financiamiento,2,859000.0,702300.0,171800.0,1546200.0
3342,2025-04-25,16,Fiesta,Sedán,Leasing,5,322700.0,255100.0,80680.0,1532820.0
3343,2025-04-25,7,Explorer,SUV,Financiamiento,3,952200.0,839500.0,342790.0,2513810.0
3344,2025-04-25,17,F-150,Pickup,Financiamiento,3,968000.0,738200.0,58080.0,2845920.0
3345,2025-04-26,13,Fiesta,Sedán,Leasing,1,333100.0,255800.0,33310.0,299790.0
3346,2025-04-26,19,F-150,Pickup,Financiamiento,4,898500.0,745500.0,287520.0,3306480.0
3347,2025-04-26,1,Fiesta,Sedán,Leasing,5,292500.0,260700.0,73120.0,1389380.0
3348,2025-04-26,15,Bronco,SUV,Contado,1,924200.0,711500.0,73940.0,850260.0
3349,2025-04-26,18,Fiesta,Sedán,Financiamiento,4,326500.0,252700.0,0.0,1306000.0
3350,2025-04-26,6,Bronco,SUV,Financiamiento,3,883600.0,696600.0,79520.0,2571280.0
3351,2025-04-27,20,Mustang,Deportivo,Leasing,1,1239800.0,954200.0,37190.0,1202610.0
3352,2025-04-27,15,Fiesta,Sedán,Contado,2,326600.0,244100.0,78380.0,574820.0
3353,2025-04-27,6,Explorer,SUV,Contado,1,1083500.0,829100.0,0.0,1083500.0
3354,2025-04-27,19,Bronco,SUV,Contado,5,863400.0,696200.0,86340.0,4230660.0
3355,2025-04-27,15,Fiesta,Sedán,Financiamiento,1,312400.0,242700.0,24990.0,287410.0
3356,2025-04-27,4,Mustang,Deportivo,Contado,1,1256100.0,1028400.0,100490.0,1155610.0
3357,2025-04-28,15,Bronco,SUV,Financiamiento,2,804200.0,694600.0,128670.0,1479730.0
3358,2025-04-28,7,Fiesta,Sedán,Contado,1,338300.0,256000.0,33830.0,304470.0
3359,2025-04-28,3,Fiesta,Sedán,Financiamiento,5,329400.0,242100.0,164700.0,1482300.0
3360,2025-04-28,6,Mustang,Deportivo,Financiamiento,5,1249900.0,999300.0,749940.0,5499560.0
3361,2025-04-28,10,Explorer,SUV,Financiamiento,2,1048400.0,863700.0,62900.0,2033900.0
3362,2025-04-28,16,Mustang,Deportivo,Financiamiento,1,1137200.0,951000.0,0.0,1137200.0
3363,2025-04-28,3,Explorer,SUV,Financiamiento,2,1060500.0,850000.0,42420.0,2078580.0
3364,2025-04-29,16,Bronco,SUV,Financiamiento,1,816100.0,696100.0,0.0,816100.0
3365,2025-04-29,5,F-150,Pickup,Financiamiento,5,959900.0,760900.0,143980.0,4655520.0
3366,2025-04-29,15,Focus,Sedán,Financiamiento,4,436600.0,331200.0,139710.0,1606690.0
3367,2025-04-29,5,Bronco,SUV,Contado,3,936700.0,703000.0,56200.0,2753900.0
3368,2025-04-29,11,Focus,Sedán,Financiamiento,5,394800.0,332000.0,157920.0,1816080.0
3369,2025-04-29,8,Fiesta,Sedán,Leasing,1,318500.0,250600.0,6370.0,312130.0
3370,2025-04-29,15,Bronco,SUV,Contado,5,893400.0,702900.0,446700.0,4020300.0
3371,2025-04-29,20,Bronco,SUV,Financiamiento,4,884800.0,725800.0,0.0,3539200.0
3372,2025-04-30,5,Bronco,SUV,Financiamiento,1,920300.0,646500.0,46020.0,874280.0
3373,2025-04-30,7,Fiesta,Sedán,Financiamiento,4,302800.0,257500.0,60560.0,1150640.0
3374,2025-04-30,11,F-150,Pickup,Financiamiento,3,945600.0,761500.0,0.0,2836800.0
3375,2025-04-30,2,Fiesta,Sedán,Leasing,1,300700.0,237400.0,0.0,300700.0
3376,2025-04-30,13,F-150,Pickup,Contado,1,922900.0,751900.0,18460.0,904440.0
3377,2025-05-01,13,Bronco,SUV,Contado,2,930200.0,708800.0,186040.0,1674360.0
3378,2025-05-01,14,Fiesta,Sedán,Financiamiento,1,293600.0,253300.0,14680.0,278920.0
3379,2025-05-01,4,Fiesta,Sedán,Financiamiento,1,313000.0,243000.0,0.0,313000.0
3380,2025-05-01,5,Fiesta,Sedán,Financiamiento,5,315100.0,250600.0,0.0,1575500.0
3381,2025-05-01,20,Fiesta,Sedán,Leasing,1,322000.0,254700.0,6440.0,315560.0
3382,2025-05-01,1,F-150,Pickup,Leasing,2,964800.0,761300.0,38590.0,1891010.0
3383,2025-05-01,3,Mustang,Deportivo,Financiamiento,2,1312400.0,914200.0,0.0,2624800.0
3384,2025-05-01,2,Explorer,SUV,Contado,4,969700.0,834300.0,387880.0,3490920.0
3385,2025-05-02,13,Fiesta,Sedán,Contado,1,306500.0,251200.0,24520.0,281980.0
3386,2025-05-02,5,F-150,Pickup,Leasing,3,1029600.0,764000.0,0.0,3088800.0
3387,2025-05-02,10,Bronco,SUV,Contado,1,910900.0,706000.0,0.0,910900.0
3388,2025-05-02,3,Bronco,SUV,Contado,5,913200.0,710000.0,0.0,4566000.0
3389,2025-05-03,16,Focus,Sedán,Financiamiento,1,404500.0,328400.0,0.0,404500.0
3390,2025-05-03,8,Fiesta,Sedán,Financiamiento,1,348700.0,250200.0,10460.0,338240.0
3391,2025-05-03,6,Focus,Sedán,Financiamiento,1,452700.0,336000.0,22640.0,430060.0
3392,2025-05-04,8,Fiesta,Sedán,Contado,1,318100.0,249400.0,0.0,318100.0
3393,2025-05-04,13,Explorer,SUV,Financiamiento,4,1013700.0,836100.0,405480.0,3649320.0
3394,2025-05-04,11,Explorer,SUV,Leasing,1,1059900.0,855100.0,0.0,1059900.0
3395,2025-05-05,5,F-150,Pickup,Contado,4,936200.0,768300.0,112340.0,3632460.0
3396,2025-05-05,10,Mustang,Deportivo,Financiamiento,3,1219600.0,961100.0,0.0,3658800.0
3397,2025-05-05,12,Fiesta,Sedán,Contado,4,323700.0,250900.0,103580.0,1191220.0
3398,2025-05-06,5,F-150,Pickup,Financiamiento,1,990000.0,752400.0,79200.0,910800.0
3399,2025-05-06,11,F-150,Pickup,Leasing,5,1033300.0,792800.0,413320.0,4753180.0
3400,2025-05-06,17,Fiesta,Sedán,Financiamiento,1,311600.0,245000.0,6230.0,305370.0
3401,2025-05-06,18,Explorer,SUV,Contado,5,1086800.0,840100.0,434720.0,4999280.0
3402,2025-05-06,17,Focus,Sedán,Leasing,5,425500.0,318700.0,255300.0,1872200.0
3403,2025-05-06,15,Explorer,SUV,Financiamiento,3,1025800.0,838600.0,307740.0,2769660.0
3404,2025-05-06,2,Focus,Sedán,Leasing,4,418700.0,331600.0,200980.0,1473820.0
3405,2025-05-07,20,Focus,Sedán,Financiamiento,2,429300.0,328700.0,42930.0,815670.0
3406,2025-05-07,10,Fiesta,Sedán,Contado,2,313800.0,255900.0,18830.0,608770.0
3407,2025-05-07,20,Fiesta,Sedán,Leasing,1,314900.0,247200.0,15740.0,299160.0
3408,2025-05-07,20,F-150,Pickup,Contado,1,948700.0,732100.0,113840.0,834860.0
3409,2025-05-07,6,Bronco,SUV,Contado,1,826300.0,698800.0,24790.0,801510.0
3410,2025-05-07,14,Fiesta,Sedán,Leasing,2,297900.0,247900.0,47660.0,548140.0
3411,2025-05-07,18,Fiesta,Sedán,Contado,5,334400.0,256700.0,0.0,1672000.0
3412,2025-05-08,7,Focus,Sedán,Contado,2,408500.0,328500.0,81700.0,735300.0
3413,2025-05-08,18,F-150,Pickup,Contado,2,896500.0,773200.0,0.0,1793000.0
3414,2025-05-08,16,Focus,Sedán,Financiamiento,3,454700.0,326100.0,136410.0,1227690.0
3415,2025-05-08,1,F-150,Pickup,Financiamiento,1,1034500.0,765600.0,20690.0,1013810.0
3416,2025-05-08,8,F-150,Pickup,Leasing,2,920900.0,793700.0,0.0,1841800.0
3417,2025-05-08,17,F-150,Pickup,Financiamiento,3,962300.0,784600.0,57740.0,2829160.0
3418,2025-05-08,18,Explorer,SUV,Leasing,5,984200.0,814600.0,0.0,4921000.0
3419,2025-05-08,8,Bronco,SUV,Financiamiento,1,905400.0,719200.0,18110.0,887290.0
3420,2025-05-09,14,F-150,Pickup,Contado,1,934500.0,768000.0,46720.0,887780.0
3421,2025-05-09,17,F-150,Pickup,Contado,2,976000.0,784700.0,39040.0,1912960.0
3422,2025-05-09,6,F-150,Pickup,Contado,4,966900.0,767400.0,0.0,3867600.0
3423,2025-05-09,6,F-150,Pickup,Financiamiento,1,928600.0,756500.0,111430.0,817170.0
3424,2025-05-10,6,F-150,Pickup,Financiamiento,1,869300.0,770000.0,86930.0,782370.0
3425,2025-05-10,6,Fiesta,Sedán,Contado,4,290600.0,246400.0,139490.0,1022910.0
3426,2025-05-10,16,F-150,Pickup,Leasing,1,901400.0,764300.0,108170.0,793230.0
3427,2025-05-10,15,Mustang,Deportivo,Financiamiento,1,1256000.0,936500.0,25120.0,1230880.0
3428,2025-05-11,8,Bronco,SUV,Leasing,1,911600.0,720100.0,0.0,911600.0
3429,2025-05-11,15,Focus,Sedán,Financiamiento,1,408000.0,326300.0,0.0,408000.0
3430,2025-05-11,20,Mustang,Deportivo,Contado,1,1126500.0,957200.0,0.0,1126500.0
3431,2025-05-11,9,Bronco,SUV,Financiamiento,1,855700.0,721600.0,25670.0,830030.0
3432,2025-05-11,10,F-150,Pickup,Contado,1,973800.0,749500.0,97380.0,876420.0
3433,2025-05-11,10,Bronco,SUV,Financiamiento,1,878500.0,700100.0,43920.0,834580.0
3434,2025-05-11,10,Fiesta,Sedán,Contado,2,353200.0,262000.0,84770.0,621630.0
3435,2025-05-11,2,F-150,Pickup,Financiamiento,3,1004800.0,758700.0,0.0,3014400.0
3436,2025-05-11,19,Focus,Sedán,Financiamiento,5,424100.0,328900.0,42410.0,2078090.0
3437,2025-05-12,2,Explorer,SUV,Contado,1,997000.0,832300.0,0.0,997000.0
3438,2025-05-12,20,Explorer,SUV,Leasing,1,1049300.0,878000.0,0.0,1049300.0
3439,2025-05-12,5,Fiesta,Sedán,Leasing,1,309900.0,248600.0,0.0,309900.0
3440,2025-05-12,11,Fiesta,Sedán,Financiamiento,4,306100.0,240300.0,61220.0,1163180.0
3441,2025-05-12,5,Focus,Sedán,Contado,1,444600.0,337500.0,8890.0,435710.0
3442,2025-05-13,4,Mustang,Deportivo,Contado,1,1269300.0,1034100.0,38080.0,1231220.0
3443,2025-05-13,8,F-150,Pickup,Financiamiento,5,974700.0,759600.0,487350.0,4386150.0
3444,2025-05-13,18,Focus,Sedán,Financiamiento,1,434000.0,326100.0,34720.0,399280.0
3445,2025-05-13,15,Mustang,Deportivo,Leasing,3,1160600.0,973000.0,417820.0,3063980.0
3446,2025-05-14,3,F-150,Pickup,Financiamiento,1,916400.0,749900.0,91640.0,824760.0
3447,2025-05-14,1,Fiesta,Sedán,Financiamiento,1,343100.0,254900.0,0.0,343100.0
3448,2025-05-14,4,F-150,Pickup,Financiamiento,1,971600.0,733400.0,0.0,971600.0
3449,2025-05-14,20,Focus,Sedán,Financiamiento,1,424300.0,350800.0,0.0,424300.0
3450,2025-05-14,5,F-150,Pickup,Contado,1,978200.0,780200.0,0.0,978200.0
3451,2025-05-14,12,Mustang,Deportivo,Contado,1,1209900.0,941900.0,145190.0,1064710.0
3452,2025-05-15,18,F-150,Pickup,Financiamiento,1,940500.0,712500.0,75240.0,865260.0
3453,2025-05-15,17,F-150,Pickup,Financiamiento,5,921600.0,760500.0,460800.0,4147200.0
3454,2025-05-15,17,Fiesta,Sedán,Contado,1,327800.0,259200.0,26220.0,301580.0
3455,2025-05-15,5,Bronco,SUV,Contado,5,911800.0,730000.0,136770.0,4422230.0
3456,2025-05-16,16,Mustang,Deportivo,Contado,3,1284500.0,954700.0,77070.0,3776430.0
3457,2025-05-16,3,Focus,Sedán,Financiamiento,1,406100.0,323600.0,8120.0,397980.0
3458,2025-05-16,18,F-150,Pickup,Financiamiento,2,927900.0,750200.0,148460.0,1707340.0
3459,2025-05-16,14,Bronco,SUV,Financiamiento,1,949600.0,689900.0,75970.0,873630.0
3460,2025-05-16,19,Focus,Sedán,Financiamiento,2,398300.0,336900.0,23900.0,772700.0
3461,2025-05-16,18,Bronco,SUV,Contado,3,928100.0,695700.0,83530.0,2700770.0
3462,2025-05-16,5,Focus,Sedán,Contado,5,454900.0,331400.0,45490.0,2229010.0
3463,2025-05-16,11,F-150,Pickup,Leasing,5,1003800.0,752100.0,250950.0,4768050.0
3464,2025-05-17,16,Bronco,SUV,Leasing,1,920900.0,729400.0,0.0,920900.0
3465,2025-05-17,3,Focus,Sedán,Financiamiento,2,420900.0,314100.0,0.0,841800.0
3466,2025-05-17,11,F-150,Pickup,Contado,1,951400.0,782200.0,95140.0,856260.0
3467,2025-05-17,5,Fiesta,Sedán,Leasing,1,319100.0,237200.0,38290.0,280810.0
3468,2025-05-17,5,Fiesta,Sedán,Financiamiento,2,302000.0,253000.0,48320.0,555680.0
3469,2025-05-17,16,Fiesta,Sedán,Leasing,1,333000.0,255500.0,0.0,333000.0
3470,2025-05-17,7,Bronco,SUV,Financiamiento,1,902400.0,703100.0,108290.0,794110.0
3471,2025-05-17,19,Mustang,Deportivo,Financiamiento,1,1250200.0,927600.0,125020.0,1125180.0
3472,2025-05-17,2,Bronco,SUV,Financiamiento,5,981200.0,706300.0,0.0,4906000.0
3473,2025-05-17,3,Mustang,Deportivo,Contado,4,1367900.0,982500.0,0.0,5471600.0
3474,2025-05-17,1,Mustang,Deportivo,Leasing,1,1237500.0,996300.0,123750.0,1113750.0
3475,2025-05-17,2,Fiesta,Sedán,Financiamiento,3,309200.0,240300.0,18550.0,909050.0
3476,2025-05-17,1,Explorer,SUV,Financiamiento,3,1096200.0,851300.0,98660.0,3189940.0
3477,2025-05-17,16,Fiesta,Sedán,Leasing,2,318700.0,245200.0,31870.0,605530.0
3478,2025-05-18,13,Mustang,Deportivo,Contado,3,1146600.0,963400.0,275180.0,3164620.0
3479,2025-05-18,3,Mustang,Deportivo,Contado,2,1094200.0,954100.0,43770.0,2144630.0
3480,2025-05-18,12,Focus,Sedán,Contado,4,398400.0,333200.0,0.0,1593600.0
3481,2025-05-18,20,Focus,Sedán,Financiamiento,1,410000.0,328100.0,12300.0,397700.0
3482,2025-05-18,10,Fiesta,Sedán,Financiamiento,1,317900.0,237300.0,0.0,317900.0
3483,2025-05-18,8,F-150,Pickup,Financiamiento,1,890900.0,753700.0,44540.0,846360.0
3484,2025-05-19,3,Explorer,SUV,Leasing,1,1158100.0,839100.0,0.0,1158100.0
3485,2025-05-19,2,Fiesta,Sedán,Contado,1,309600.0,257500.0,9290.0,300310.0
3486,2025-05-19,2,Focus,Sedán,Financiamiento,3,446300.0,320400.0,40170.0,1298730.0
3487,2025-05-19,6,F-150,Pickup,Financiamiento,5,966700.0,746000.0,0.0,4833500.0
3488,2025-05-20,4,Explorer,SUV,Financiamiento,3,1057600.0,840000.0,380740.0,2792060.0
3489,2025-05-20,1,Fiesta,Sedán,Financiamiento,1,313500.0,241100.0,25080.0,288420.0
3490,2025-05-20,6,Bronco,SUV,Financiamiento,1,798200.0,695500.0,95780.0,702420.0
3491,2025-05-20,4,Focus,Sedán,Contado,3,423300.0,324700.0,0.0,1269900.0
3492,2025-05-21,18,Explorer,SUV,Contado,4,1059700.0,850500.0,84780.0,4154020.0
3493,2025-05-21,13,F-150,Pickup,Leasing,1,939800.0,769000.0,18800.0,921000.0
3494,2025-05-21,6,Fiesta,Sedán,Financiamiento,3,326700.0,245500.0,0.0,980100.0
3495,2025-05-21,15,Explorer,SUV,Leasing,1,1041900.0,884400.0,52100.0,989800.0
3496,2025-05-21,14,Mustang,Deportivo,Contado,1,1222900.0,967800.0,0.0,1222900.0
3497,2025-05-21,8,Fiesta,Sedán,Financiamiento,4,336900.0,236500.0,26950.0,1320650.0
3498,2025-05-21,1,Fiesta,Sedán,Financiamiento,2,323400.0,251500.0,12940.0,633860.0
3499,2025-05-21,10,F-150,Pickup,Financiamiento,2,965600.0,749200.0,193120.0,1738080.0
